Date,User,Number of likes,Tweeted from,Tweets
2022-10-31 09:33:19+00:00,GANESHNN8,0,Twitter for Android,"@RishiSunak 
Britishers They are in troubles they Using after that they throughout

Prasent Situation
They Had Gold and Assets From Globally and Mostly Indian Property
@KremlinRussia_E  he don't care about Europe Countries

He Use Nuclear Power
It's My Words

Until...... ?"
2022-10-31 09:33:18+00:00,Yas8925275996,0,Twitter for iPhone,Remember the name Mohammad ghobadlou! After ONE day in court he has been sentenced to death! Why? For protesting peacefully against the Islamic regime in Iran! Be our voice! @RishiSunak @Keir_Starmer @UKHouseofLords #Mahsa_Amini https://t.co/t6TB87ddPy
2022-10-31 09:33:16+00:00,MarkDutton1980,1,Twitter Web App,"@RishiSunak @LulaOficial This Tory government is an utter disgusting disgrace.

It’s a criminal Tory dictatorship that no one voted for this!

#GeneralElectionNow #ToriesUnfitToGovern 

https://t.co/qu0pHkYyXo"
2022-10-31 09:33:09+00:00,RoshanaMN,7,Twitter for iPhone,Is this integrity and compassionate government @RishiSunak ? https://t.co/cvbpIO8o7o
2022-10-31 09:33:08+00:00,roshingler,0,Twitter Web App,@SbaFoster @GaryLineker @RishiSunak Says man who can't afford a car 🤣
2022-10-31 09:33:03+00:00,CAxSkye,0,Twitter for iPad,"Do I hear shades of @Conservatives under @RishiSunak @trussliz @BorisJohnson @theresa_may &amp; @David_Cameron ?
An utterly disastrous 12.5 years of selfish incompetence, blundering &amp; dithering self-serving, wrecking Britain. https://t.co/uTKZ2TdBYK"
2022-10-31 09:33:03+00:00,ToriesOutForeva,0,Twitter Web App,"Let’s remember the evil men in the Tory Party too : Rishi Sunak - the unelected squatter in no 10, Boris Johnson - apparently prepared to cover up national security threats for Tory internal policies, Michael Gove - gaslighting cheerleader to justify it all https://t.co/d80mfW2JHA"
2022-10-31 09:33:00+00:00,NewlyPosted,0,WordPress.com,Why does Rishi Sunak wear bracelets? https://t.co/c1rr5CG97I
2022-10-31 09:32:54+00:00,sludgepuppy72,0,Twitter for Android,@Aiannucci @RishiSunak That's all well and good Armando but that means punishing the gaffers at a time when they're struggling to post record profits
2022-10-31 09:32:50+00:00,cryptoJemstar,0,Twitter for iPhone,@RishiSunak @LulaOficial NO TO WEF
2022-10-31 09:32:48+00:00,RevNickWills,1,Twitter for Android,"@ek_taylor @Hedd_Wyn_John @DavidHenigUK This is the correct answer. Truss, then Sunak, have made a political decision to change Government policy and restrict the King from doing what the Queen did, and he did, at COP 26. That is politicising the Monarchy.

@RishiSunak needs to read the Late Queen's speech to COP26."
2022-10-31 09:32:48+00:00,JaneCalladine1,0,Twitter Web App,"@UKLabour NO NO NO, the only way is to get Boris back who was undemocratically ousted by a coup organised by Rishi &amp; helped by leftie scum media and labour scum (that is an Angela Rayner quote that word by the way)"
2022-10-31 09:32:45+00:00,ackersja,0,Twitter for iPad,@RishiSunak @LulaOficial I thought Bolsonaro would’ve been more your cup of tea
2022-10-31 09:32:44+00:00,cryptoJemstar,0,Twitter for iPhone,@RishiSunak @LulaOficial if you wanna create a level playing field. peg money back to gold..!!!!!
2022-10-31 09:32:41+00:00,Ignite_Vitality,1,Twitter Web App,@OhBrokenBritain @TracyLe20698833 @RishiSunak @SuellaBraverman @KemiBadenoch I'm a migrant! I need this lolz
2022-10-31 09:32:39+00:00,flapsandwich,0,Twitter for iPhone,@RishiSunak @LulaOficial WEF wankas
2022-10-31 09:32:37+00:00,Richard08653290,0,Twitter Web App,@DrHoenderkamp @RishiSunak Mum - you obviously don’t care about your kids future then
2022-10-31 09:32:35+00:00,blythie7,0,Twitter for iPhone,@Caffe_on_route @Nigel_Farage Yes @RishiSunak @SuellaBraverman @BorisJohnson
2022-10-31 09:32:32+00:00,MariaBusby13,0,Twitter for iPad,"@AlStewartOBE @RishiSunak All these globalist jollies are completely embarrassing shows of Globalist elites fine dinning, glad handing and apparently ignoring their carbon footprint, which is supposed to be bad?"
2022-10-31 09:32:30+00:00,LucienSpringha1,0,Twitter Web App,The EU is on a #fintech and #crypto regulation tear. Will Rishi Sunak help the UK play catch up? https://t.co/CW24yvoPQ8
2022-10-31 09:32:29+00:00,SallyBrownArt,1,Twitter for Android,@bmay @RishiSunak I do suspect that they got rid of the good civil servants who would usually give sensible advice because they disagreed with the MPs. There will have been a watering down of expertise within the civil service.
2022-10-31 09:32:25+00:00,Dot06520882,0,Twitter Web App,@DrHoenderkamp @RishiSunak Fgs!
2022-10-31 09:32:24+00:00,John63521670,0,Tweetlogix,@RishiSunak don’t let Boris beat you to the climate summit
2022-10-31 09:32:23+00:00,G_Moonshine,0,Twitter for Android,@kush_notkhush @rushdalchawal Rishi Dhawan. There i said it
2022-10-31 09:32:21+00:00,reallouisdicko,20,Twitter for iPad,"@BritainElects @OpiniumResearch Rishi still, arguably, in his honeymoon period. But also, Lab need to start doubling down on what they can offer - simply can’t just be a case of, ‘we’re not the tories’- which is what it feels like atm, and far from a long term vote winner."
2022-10-31 09:32:20+00:00,jeremielc,0,Podcast - Radio Addict,"Rishi Sunak 1er ministre anglais - Intempéries dans la Somme, le Pas de Calais et l’Eure - De la purée jetée sur une oeuvre de Monet  🅴 #marceauRefaitLinfo 
https://t.co/2wZjHmIdpk via @PodcastAddict"
2022-10-31 09:32:20+00:00,pamcauser,0,Twitter for Android,"Ditherer
BBC News - Rishi Sunak could still attend COP27 climate summit
https://t.co/d1tE3jd4GM"
2022-10-31 09:32:18+00:00,SophEBC,0,Twitter for Android,"#AnotherToryUturn 
BBC News - Rishi Sunak could still attend COP27 climate summit
https://t.co/6bQBHO78bV"
2022-10-31 09:32:17+00:00,mikereedwords,0,Twitter Web App,"Surely @SuellaBraverman is toast (again)? Adds to the sense that @RishiSunak did a deal with her to get himself over the line, fully confident she would instantly implode. The whole edifice is rotten https://t.co/LSjwuhe3NE"
2022-10-31 09:32:17+00:00,NicholasP3486,4,Twitter for iPhone,@GeorgeCochrane1 Rishi Sunak after 1 week in office
2022-10-31 09:32:17+00:00,RebeccaJAllan,5,Twitter Web App,@RishiSunak @LulaOficial This is frankly disgusting from the man who won’t go to cop27 cos he’s scared of his shadow. Although I hear that due to public lambasting you might be going after all? Self interest above everything.
2022-10-31 09:32:16+00:00,TallAsWeUsed2b,0,Twitter for Android,@RishiSunak @LulaOficial Election? 🤔
2022-10-31 09:32:15+00:00,LChernilov,0,Twitter Web App,"@RishiSunak @LulaOficial -D.0-
October 30, 2022:
Lachezar Chernilov, @LChernilov Replying toReplying to @dilmabr, @LulaOficial, @ZelenskyyUa and @LulaOficial, @oleksiireznikov and @RichardMarlesMP, @oleksiireznikov, @POTUS and @SecDef, @SecBlinkenand @LulaOficial, @POTUS https://t.co/Mq9EKIt8gq"
2022-10-31 09:32:15+00:00,SherlokaHolmess,1,Twitter for Android,@RishiSunak @LulaOficial https://t.co/ocvTNjANPj
2022-10-31 09:32:14+00:00,savecromelea,1,Twitter for iPhone,All sounds very familiar! Cancel funding @GreaterCambs for their Cambourne to Cambridge vanity scheme. A cheaper alternative exists. @RishiSunak @MarkHarper36 @Jeremy_Hunt @ab4scambs https://t.co/P6LZXZKXqy
2022-10-31 09:32:14+00:00,DeeEades1,0,Twitter for Android,@DrHoenderkamp @RishiSunak If he changes his mind now then he's shown how weak he is. Opens the door for MSM bartering.
2022-10-31 09:32:14+00:00,Malcolm40130317,0,Twitter for Android,"@RishiSunak
Covid vaccine damage.

https://t.co/13LJ5Eg2Qy"
2022-10-31 09:32:13+00:00,Sophthecatsmum,0,Twitter Web App,"@AlStewartOBE @RishiSunak Had he made that decision immediately, I'd say climate change &amp; the damage that's already been done to the environments all of the world was his no. 1 priority but the fact he's only decided to go after pressure from everyone, then nothing."
2022-10-31 09:32:11+00:00,luiz_cerveira,6,Twitter for iPhone,@rodbishop15 @SuellaBraverman @RishiSunak @Conservatives @10DowningStreet @DominicRaab I think I will leave the UK and come back as an illegal immigrant…not worthy to play by the rules any longer.
2022-10-31 09:32:09+00:00,RashedSanook,0,Twitter Web App,"@Sammanutd21 @mikeyg102 @Nancikhogan @RishiSunak @LulaOficial If everyone was like me, there will be no cost of living crisis !"
2022-10-31 09:32:05+00:00,eeeyew,0,Twitter for iPhone,"@StanVoWales @SuellaBraverman @RishiSunak The daily numbers of the invasion is now closing in on the daily number of newborns in uk. 
How many flags need waving."
2022-10-31 09:32:01+00:00,clslibdems,0,Buffer,RT Our brave military personnel are being let down by the Conservative Government. Rishi Sunak must honour the commitment to support our armed forces at this moment of global danger. https://t.co/8CedDOuKXD
2022-10-31 09:31:58+00:00,ChristineLongs2,0,Twitter for Android,@RishiSunak @lewis_goodall @LulaOficial Shouldn't you be at COP27 then?
2022-10-31 09:31:57+00:00,DenisKristan,0,Twitter Web App,"Rishi Sunak, the World Economic Forum, CBDCs and Global Totalitarianism https://t.co/X92yEh3ww8"
2022-10-31 09:31:57+00:00,cryptoJemstar,0,Twitter for iPhone,"@RishiSunak @LulaOficial Why are none of you speaking up against this great reset.???  Rishi plan is to create CBDC, do you not understand what that is.??? THE CENTRAL BANKS WILL HAVE FULL CONTROL OF EVERYTHING..! More money to the banks less for for you.."
2022-10-31 09:31:30+00:00,tellnolies2_0,0,Twitter for iPhone,@ramani_c_a @CarolineSmileey @RishiSunak @LulaOficial The only thing I don’t like or support with rishi is his plans for state digital currency. It’s something il never support
2022-10-31 09:31:28+00:00,stott_stott2,0,Twitter for Android,"@kaardiffboy1 @AlStewartOBE @RishiSunak How is jetting off on a jolly to Egypt going to save the planet?
All those private jets pumping God knows how much co2 into the upper atmosphere is not a good advert for saving the planet"
2022-10-31 09:31:27+00:00,DianeBrookes13,0,Twitter for Android,@RishiSunak You busy implementing a digitally controlled currency for us?  CBDCs?  Disgraceful.
2022-10-31 09:31:27+00:00,Liz06502368,1,Twitter for Android,@K4Climate @Veritatem2021 @RishiSunak The majority of papers state that it is highly likely that human activity is driving climate change.
2022-10-31 09:31:24+00:00,akcrisp,0,Twitter for iPhone,@kitchentowel @Samcarrollhull @andrealeadsom @michaelgove @RishiSunak It’s already in use. Car industry uses all time for example. Meta may or may not work -not convinced it’s for everyone. Yes meetings face to face are good hence invest in future air transport tech with huge reduced running costs compared to trains
2022-10-31 09:31:17+00:00,nowtvman,45,Twitter Web App,@Justice_forum Once again @RishiSunak and his team have no understanding of the public anger that's starting to boil over.
2022-10-31 09:31:16+00:00,mikelovestweets,1,Twitter for iPad,@ShaneLevitt11 @PaulBrandITV @RishiSunak How does this story demonstrate a lack of integrity? Don’t be an arse.
2022-10-31 09:31:16+00:00,dsmdexter,0,Twitter Web App,@RishiSunak @LulaOficial Show your commitment to promoting democratic values by calling for a general election.
2022-10-31 09:31:15+00:00,Geraldi94241369,2,Twitter for iPhone,@RishiSunak @LulaOficial Can we have a #GeneralElectionNow please?
2022-10-31 09:31:12+00:00,SteveDewJones,1,Twitter for iPhone,"It may only be words and spoken only for political gain, but even were that the case it’s still great to see this from a world leader. More of this please @RishiSunak @OlafScholz @POTUS @EmmanuelMacron @GiorgiaMeloni @antonioguterres @volker_turk #MahsaAmini #IranRevolution2022 https://t.co/SZy03grHht"
2022-10-31 09:31:08+00:00,PlainLincoln,0,Twitter Web App,"@jonlis1 @kizzymay58 Let's hope the age of BoJo the Excrement-Covered Clown, Keef and his whining lies, little Rishi and his daddy-in-law and his American friends, passes away with them🤮"
2022-10-31 09:31:06+00:00,AppelGunter,0,Twitter for Android,Großbritannien ist gefallen: Mit Rishi Sunak ist der „Coup“ des WEF abgeschlossen❗️ https://t.co/aoKVNQSG8q
2022-10-31 09:31:05+00:00,gildedcage66,0,Twitter for Android,"@RishiSunak @LulaOficial Im sure President Lula has too much self respect to form significant partnership with this rightwing despotic regieme. 

He will follow the path of the USA and Australia. We are now a pariah state and negotiation with the UK is viewed as unsavory."
2022-10-31 09:31:01+00:00,Mummimammaen,0,Twitter for iPhone,@damekatydenise @RishiSunak 🤭
2022-10-31 09:30:58+00:00,InfiniLuc,1,Twitter for Android,@GeologicalSETI Someone's got to seeing as @RishiSunak can't be arsed. For shame.
2022-10-31 09:30:57+00:00,StrangeRichard,0,Twitter Web App,"says it all about entitlement and privilege.  We'll be seeing @RishiSunak sporting shamrock and dancing a jig on St Patrick's Day next.   Surely he has an Irish passport to go along with his Indian, US and UK passports. https://t.co/5U7KjZLR8a"
2022-10-31 09:30:57+00:00,NatashaC,11,TweetDeck,Rishi's doggo Nova gets a Poppy collar from @PoppyLegion https://t.co/cwYXoygX1P
2022-10-31 09:30:52+00:00,FuzzieLog1k,0,Twitter for iPhone,"@RishiSunak your judgment so far is woefully lacking. Appointing SB, big mistake. Not going to COP 27, sends the wrong message and looks irresponsible at best. Looks like u might u turn on COP 27, you also need to u turn on SB!"
2022-10-31 09:30:50+00:00,Ashok323073573,1,Twitter for Android,@RishiSunak @LulaOficial Congratulations
2022-10-31 09:30:48+00:00,Zayed_4_Tigray,0,Twitter for iPhone,"⚠️ALERT: residents of #Alamata #SouthernTigray are in imminent danger at the moment.They are facing extermination by the AmharaMilitia ,and🇪🇷,and 🇪🇹.#TigrayGenocide 
#TigrayUnderAttack #EritreaOutOfTigray @eu_echo @amnesty @SecBlinken @JosepBorrellF @RishiSunak @mbachelet @UN_HRC https://t.co/7mWV9SrWpD"
2022-10-31 09:30:42+00:00,RoseIn_Bloom,0,Twitter for Android,"@ukcruisevideo @StanVoWales @SuellaBraverman @RishiSunak @theresa_may @YvetteCooperMP @Keir_Starmer @ukhomeoffice Oh yes! Mustn't forget Johnson, who opened the borders at Blair's instructions under his corrupt war mongering and WoMD fantasy government, and who then joined the migration pact on behalf of May 😂"
2022-10-31 09:30:42+00:00,AGriffi18351286,0,Twitter for iPad,@UK_Republic @BBCNews Agreed but at least he could go as representative for those of us who care and unlike Rishi he isn’t paid by the fossil fuel mob
2022-10-31 09:30:40+00:00,acout01,0,Twitter for iPhone,"@RishiSunak @eduardopaes @LulaOficial evil won over good, congratulations demons"
2022-10-31 09:30:37+00:00,roydeb983,0,Twitter Web App,"@nailainayat Sadly,hindus are getting raped and forced convertion is taking place..still they want to enjoy the rise of Rishi, who loves India more than Pakistan because Pakistan was born in 1947 and a terror state."
2022-10-31 09:30:37+00:00,Scobbert,0,Twitter for iPhone,@HPIAndyCowper #LevellingUp the alternative reality of #Rishi and his criminal gang
2022-10-31 09:30:36+00:00,SickSide3,3,Twitter for iPhone,"@K4rmaRules @campbell582000 @RishiSunak This is a party that now has LIAR, in the DNA of every MP and minister

They can’t stop lying, being deceptive, hiding the truth, breaking laws - and @RishiSunak says to trust him!!!"
2022-10-31 09:30:35+00:00,Northwest_IFA,0,Twitter for Android,"@DrHoenderkamp @RishiSunak These leaders can't sort their own parties out, but can control the worlds weather with ""money"" look at the agenda it's all relating to finance, and where does this money come from... YOU!!!"
2022-10-31 09:30:35+00:00,DaveEnglish123,2,Twitter for iPhone,"And all the time 1000s of Illegal Benefits seekers live in 4* Luxury hotels at our expense We see you ⁦@Conservatives⁩ ⁦@RishiSunak⁩ ⁦@SuellaBraverman⁩
Number of people sleeping rough in London up 24% in a year | Homelessness |  https://t.co/NDSFq0UIKo"
