Date,User,Number of likes,Tweeted from,Tweets
2022-10-26 22:49:19+00:00,Johnnywas25,0,Twitter for Android,"@NickolettaZ @EssexPR @RishiSunak @Conservatives Brexit has diminished Sterling, well before the current crisis, and diminished UK economy by at least 6%.  That's fact based on Office Of Budget Responsibility's own figures."
2022-10-26 22:48:58+00:00,revahillsmarket,0,Feeder.co,Rishi Sunak and the UK economy showdown https://t.co/Y4e0OFLLwd
2022-10-26 22:48:36+00:00,iisheppard,0,Twitter for Android,"@greendrive1246 I live in a town with a public school. It has many overseas pupils and brings in a lot of money to the local and UK economy. I ask the Left to think about the bigger picture, beyond their own doctrinaire bigotry."
2022-10-26 22:42:31+00:00,Rachie_Davey,1,Twitter for Android,"@jamessmithPT_ It's about empathy..he doesn't know what it's like to struggle.  He'll cut benefits, disability allowance etc and tell us it's a price worth paying for the UK economy whilst sitting on billions £££."
2022-10-26 22:37:08+00:00,Being_You1,3,Twitter Web App,"@SummerofLove60s @SussexHenryVIII The wedding brought more than a billion to the UK economy, &amp; royalties from the wedding fed hungry brits during the pandemic.

Petition the govt/royals to deduct all expenses &amp; wire the difference to the Sussexes, who wanted a private wedding but were denied one."
2022-10-26 22:34:28+00:00,noeldarlow,6,Twitter Web App,"@JohnFerry18 Scotland does not have a deficit. There is no independent Scottish economy, just a UK economy.

How can something which does not exist have a deficit..?"
2022-10-26 22:33:56+00:00,hakim_yadi,10,Twitter Web App,"Fantastic news @GeorgeFreemanMP. Now to get to work on the real engine of growth for the UK economy - Science, Technology &amp; Innovation. You have an army of scientists, entrepreneurs and industrialists willing to support. https://t.co/aJvDwiVOFo"
2022-10-26 22:33:40+00:00,CableGuyGav,0,Twitter for iPhone,"Grim reading. 😢 

#UK #Economy #RishiSunak #ToryShambles https://t.co/peMAAfL8Dk"
2022-10-26 22:32:06+00:00,Stephen87386723,4,Twitter for Android,"@RussellFindlay1 Looks like the Barnet Formula  isn't fit for purpose, it can't withstand  the mismanagement  of the UK  economy  by U.K governments https://t.co/Gt9uULtw2Z"
2022-10-26 22:28:40+00:00,jotianne,0,Twitter for Android,"@RishiSunak And why Jeremy Hunt &amp; Michael Gove? Worst 🐍 s around. JH ruined NHS &amp; education so you allowing him to ruin even more UK economy or finish off what you started?! 
Do not maintain perpetuating a war that should never have been. People need the truth not idealistic narratives."
2022-10-26 22:25:11+00:00,mike10010100,13,Twitter for Android,"No shit, the Tories tried all this and it collapsed the UK economy overnight.

Stop.

Letting.

Conservatives.

Run.

Things. https://t.co/MKjSfn0bCu"
2022-10-26 22:24:58+00:00,AGarblek,0,Twitter for Android,"@LanceForman Despicable,soulless WEF clone, how dare he glibly state ""I will fix it"" referencing Truss' 'mistakes'.He confirmed he has no conscious, integrity, honesty or character, several times. He will implement WEF great reset agenda, destroy UK economy,energy &amp; culture."
2022-10-26 22:24:11+00:00,EJSaunderson,1,Twitter Web App,"Not saying the policies are bad, but the idea that a lack of vocational training is the only thing holding back the UK economy would be comical if the stakes weren't so high"
2022-10-26 22:22:23+00:00,SazeracNELA,8,Twitter Web App,"""55 Tufton Street - The UK economy was crashed here, 23rd September 2022."" Learn who did it. https://t.co/jEEkP8ITQv"
2022-10-26 22:21:38+00:00,miltonal57,0,Twitter Web App,@MikePortelance @nationalpost Worth billions to the UK economy
2022-10-26 22:19:36+00:00,0xB0D,2,Twitter for Android,"@Rob_Kimbell But what about the UK economy?
It's been doing badly since brexit.
The CPTPP could be ten times the size of the EU but if the UK is worse off inside of it than the EU, who bloody cares?"
2022-10-26 22:14:21+00:00,G4blklivesmattr,1,Twitter for Android,"@WBrettWilson Lol, Conservative fiscal policy tanked UK economy. https://t.co/ngZBlmB9NO"
2022-10-26 22:13:59+00:00,wilfulblindness,10,Twitter for iPad,"@BjCruickshank @xraypat ‘ vilifying’ - does that include offshoring all your dosh &amp; therefore depriving UK of resources, or trashing the UK economy via Brexit, or giving your mates PPE contracts, or starving the children of these islands? #BrassNeckedTories"
2022-10-26 22:12:58+00:00,daz4126,5,Twitter Web App,@andyverity @PositiveMoneyUK They’re always rattling on about balancing the books on #Newsnight … The UK economy is not a household budget!
2022-10-26 22:08:56+00:00,shahthehunter,1,Twitter for Android,"Oh dear. I like Angie Rayner but she could end this struggling to defend why Labour won't endorse a reversal of Brexit with a simple change of policy.

Never talk about growth while you are supporting the single biggest adverse impact on the UK economy."
2022-10-26 22:07:11+00:00,aw_dem,6,Twitter Web App,Watching @peston @itvpeston #peston He says that all sensible economists agree that leaving the EU has damaged the UK economy but @AngelaRayner is still against Britain being in the European single market! @LibDems @ALDC @euromove @TheNewEuropean @LibDemEurope @PenrithBorderLD
2022-10-26 22:03:48+00:00,SteveNetti,0,Twitter for iPad,@Jim_Jordan The UK economy crashed when the implemented the same policies that you and the GOP espoused.  Go back to watching wrestlers taking “it.”
2022-10-26 22:02:45+00:00,robertgmack,1,Twitter for Android,"@KrestenRasmusse @HeleneBismarck Indeed that's true. Nevertheless, IMF reports UK economy is 15% bigger than France's, and 60% bigger than Italy's. (And just for a bit of fun):
GDP (PPP) per capita:
🇬🇧 UK $55,862
🇪🇺 EU $53,960
Source: IMF, World Economic Outlook Database October 2022, published 11 October 2022"
2022-10-26 21:55:37+00:00,Interestedpty,1,Twitter for iPhone,@indicarlosss @JustFightss Rishi Sunak fixing UK economy
2022-10-26 21:52:39+00:00,6079SmithW_1984,59,Twitter for iPhone,"#Newsnight The elephant in the room that’s never mentioned - BREXIT, BREXIT, BREXIT - the variable causing the greatest harm to UK economy"
2022-10-26 21:49:50+00:00,chelad,0,Twitter for iPhone,"@MarshaBlackburn You want to do what Liz Truss did in England, cut taxes on corporations and deregulate energy and she tanked the UK economy"
2022-10-26 21:44:12+00:00,noomie525257,0,Twitter for Android,@AaronBastani What's wrong with trying to overturn brexit? Awful lot of Tories tried to overturn brexit. But whatever he did none of its as bad as the mess the Tories including Sunak have made of the UK economy. A mess you'll be paying for. Lap it up sucker.
2022-10-26 21:41:05+00:00,zen_collective,1,Twitter Web App,@tojulius Sustainability isn't a crisis... it's going to be a fundamental foundation for all event mgmt now &amp; in the future.. especially in an industry sector worth BILLIONS to the UK economy .. guess some of those profits will need to be used to protect the planet we hold event on..
2022-10-26 21:37:53+00:00,theeequaliser68,1,Twitter for Android,"@cjsnowdon @JuliaHB1 ""Also does lifestyle economics at the IEA""

That would be the same IEA that just crashed the UK economy, yeah?

How about you sit this one out, Nostradamus?"
2022-10-26 21:35:47+00:00,RobertRayWisdom,1,Twitter for iPhone,"@DeadlineWH Thank god you’re finally saying it ,Truss brought down the UK economy w/the same ‘crap’ these repubs are offering and getting no pushback. Thank god for this program"
2022-10-26 21:33:37+00:00,Laconic_doc,0,Twitter for Android,"A US perspective on the UK economy...

...food for thought! https://t.co/YiWMAgDuvp"
2022-10-26 21:28:43+00:00,6079SmithW_1984,152,Twitter for iPhone,"@RishiSunak @vonderleyen Brexit is hitting UK economy -4% per annum. If you believe in growth, rejoin the EU single market"
2022-10-26 21:26:20+00:00,dohelu,0,Twitter Web App,Sunak is so flaming rich - he can literally finance the Ukraine proxy war out of his own money 😍 ... (which is kinda good - 'cause the UK economy is really up sh*t creek without a paddle) https://t.co/HuqIDxUNW1 https://t.co/RsfdUnaAnx
2022-10-26 21:25:54+00:00,Amadoncraic,4,Twitter for iPad,@Kilsally Come this far? They have supported the Tory party that tanked the UK economy. They have supported rabble rousers and have elevated UVF fan boys to positions of influence to the extent the DUP are looking over their shoulders to extremists. They have gotten themselves on a hook
2022-10-26 21:25:31+00:00,simplyathi,0,Twitter Web App,"Conservatives look at what makes economic sense, he'll reduce aid bc the UK economy is collapsing."
2022-10-26 21:14:38+00:00,fmacskasy,7,Twitter for Android,"@mrJeffHowell Thing is,the lesson learned by Truss crashing the UK economy will be wasted on #NationalNotFitToGovern

This is one policy Luxon can't back out of,without losing whatever credibility he has left.

He'll carry this to the election &amp; I predict it will doom their chances for victory"
2022-10-26 21:13:13+00:00,celticgurrl,2,Twitter for iPhone,"@afneil The UK economy tanking is directly because of Brexit. There are no Brexit benefits. The country is poorer, workforce has shrunk, trade has shrunk. Truss’ mini budget was an ill-advised attempt to fix the broken Brexit economy."
2022-10-26 21:13:13+00:00,kmacraeplockton,3,Twitter Web App,"@jessphillips Boris Johnson decided his own position was more important than the UK Economy, thus backing brexit.
Did Rishi Sunak think his own position was more important than national security? Thus appointing Suella Braverman as Home Secretary."
2022-10-26 21:12:02+00:00,ClareMdotETH,0,Twitter Web App,"This is absolutely outstanding analysis of the UK economy right now.

Buckle up, budget cuts will be coming. https://t.co/VMloA2AN9c"
2022-10-26 21:08:37+00:00,chemical_art1,0,Twitter for Android,"@Fathog99 @CNN Not a solution, obviously. The Fed is hiking interest rates to cause a recession to lower prices. Pain on pain. The right-wing solution is to lower tax rates which they tried in the UK. Tax cuts are more stimulus spending. Tax cuts crashed UK economy. 211 helps people in pain."
2022-10-26 21:05:59+00:00,RiddimSlaps,0,Twitter for Android,"@andie1105 @saralewis735 @AvonandsomerRob I work in construction and completely agree, not to mention construction is one of the largest sectors in the UK economy."
2022-10-26 20:59:13+00:00,MarketforcesA,0,Twitter for Android,"UK Economy to Contract, GlobalData Forecasts

https://t.co/1ExFu1XEQ6"
2022-10-26 20:56:24+00:00,RichRedVoices,0,Twitter Web App,@ZannyBoyRevel @AngryJeff2 International is down by 30% since Brexit. The UK economy has gone from 90% the size of Germany’s to 70%. Anyone denying leaving the EU has done anything other than make us poorer needs to re-evaluate their class A drug use.
2022-10-26 20:55:26+00:00,chari_fish,0,Twitter for iPhone,@MarshaBlackburn Biden’s policies have helped ordinary Americans &amp; kept inflation lower than in other nations. The Republican plan for inflation is tax cuts for the billionaires inflating prices! This is exactly what crashed the UK economy! #BlueTsunami
2022-10-26 20:55:02+00:00,carter76845,2,Twitter Web App,@afneil Brexit is one important factor accounting for the fragility of the UK economy now.
2022-10-26 20:53:31+00:00,AgentOrangeDDR,0,Twitter Web App,"@Gannett's pro-independence for #Scotland supporting paper - surprisingly - targets #RishiSunak's private education for his children, rather than plans for UK economy. https://t.co/DftbGumWyW"
2022-10-26 20:52:39+00:00,thistlefarmer5,0,Twitter for iPhone,@Bishopsmithy So what resources does England have that under writes the BoE? How could Scottish oil save the UK economy but can't be used to kick start the Scottish economy?
2022-10-26 20:50:51+00:00,WeAreShiteAnch,0,Twitter for iPhone,And then they wonder why the hell is the UK economy collapsing😂😂😂😂😂 https://t.co/iEmypoEnSG
2022-10-26 20:49:04+00:00,TammRehgallag,0,Twitter for iPhone,"@Beany_1 Dealer, I’d like to put the entire UK economy on No.10 black."
2022-10-26 20:48:19+00:00,Glenerne,1,Twitter Web App,"@TheAtlantic @DKThomp The present disastrous state of the UK economy -despite  50 years of non-stop oil revenues- most certainly requires explanation.
The trail of disaster, I think,  began with Margaret Thatcher’s “Big Bang”-deregulation and privatisation of banks and other national assets. The"
2022-10-26 20:40:43+00:00,Bryant_at_2844,3,Twitter Web App,"@GetExBritDone @Elga_mls @POLITlCSUK From Spring 2022 “the best option, bringing most benefits to the UK economy and society, is to seek to join the single market”. Closer connections to the EU was seen as taking place through several steps. These steps could be accelerated 
https://t.co/1sl8n6bmHC"
2022-10-26 20:40:39+00:00,nlygo,0,Twitter Web App,@Andrew__McP @afneil Brexit was because of lies on the bus. And of lot of what has happened since 2016 has defined the UK economy.
2022-10-26 20:37:50+00:00,BazAtheist,0,Twitter for iPhone,"@MikeStewart79 @Squirrelsings No one is suggesting it would be rainbows and skittles from day 1, but in your field, surely you see massive alarm bells for the future of the UK economy?"
2022-10-26 20:37:01+00:00,noeldarlow,1,Twitter Web App,"@nicsadventure @Padster3800 @Highlandhome1 @edglasgow59 The UK govt has control over the UK economy.

Please don't try to pretend Scotland is an independent economy. It isn't."
2022-10-26 20:34:12+00:00,SSnedHayman,0,Twitter for iPad,UK economy is “frankly doomed” https://t.co/baFAgOuQGz
